global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
1004.1859693280148	0.8153992196092759	0.664875887339416	1008389.4609952448	1500.601344524614	-0.5101451540954258	0.2602480782470457	2251804.395189079	982.3859428917638	-1.6969916005485857	2.8797804923324506	965082.1407913396	990.3114898921935	1026.8271197813528	1.120305	29.054878	0.2003269	0.179784	-0.0070169286	0.099545991	-0.120173304	-0.0107730219	0.078066654	-0.0481023658	0.0652101321	0.0696164731	0.0428871518	0.0645174145	-0.0339797558	-0.0153155328	-0.0016292277	0.0443554581	-0.0874080918	0.0582630355	-0.0425764734	-0.0700471667	-0.0703892225	0.0259043666	0.017055386	-0.0803931051	0.0052662544	0.0428264102	0.0665304739	-0.0343289371	-0.0172131714	-0.0059042764	0.0455371801	-0.0798631896	0.0508752862	-0.0597614378	-0.0489396104	-0.0950163597	0.0061227858	0.0200994403	-0.0648804815	0.0168767346	-0.0506714066	-0.1124224003	-0.0353434425	-0.0756734928	0.0190872188	0.0359684993	0.081119947	-0.0597689583	0.0121083308	0.0809075581	-0.0791429024	-0.025090548	-0.0782198376	-0.077451562	-0.0470292871	0.0005935828	-0.1415571088	-0.051157821	0.147434891	0.1110464057	0.0618976847	0.0622873924	0.0933488808	-0.0154390829	-0.0202804149	-0.0979212136	0.0578550814	0.0757208618	-0.0869109523	-0.0423710907	-0.0516202	-9.099999999998e-06	8.280999999996356e-11	0.0026646450480399	-0.0774158	-0.1793348	0.03216097049104	0.00599320608964	0.0603778	0.0114693	0.00364547873284	0.00013154484249	-0.000160805	0.000113082	1.2787538724e-08	2.5858248025e-08	0.000685808	7.719200000000002e-05	4.70332612864e-07	5.958604864000002e-09	-0.000537004	0.0	2.88373296016e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1003.559863354566	-0.6261059734488299	0.3920086899883069	1007132.3993362352	1503.0400868947074	2.4387423700934505	5.947464347689021	2259129.50281245	981.3809302089312	-1.0050126828325574	1.0100504926542946	963108.5301777472	989.4888645923044	1018.1005025157222	0.92655	24.029888	0.075119	0.0452193	-0.0149478019	0.0700447682	0.0297281058	-0.0083561923	0.1032817034	-0.0571809699	-0.0383914116	0.0539100042	0.0581492076	0.0499196853	-0.0770503975	0.0401473079	0.0189529704	0.0174513166	0.0351143757	0.093799709	-0.0228581478	-0.147735176	-0.0965319139	-0.0895065083	0.0527505483	-0.0027544157	0.0139871092	0.0578372835	0.0509324342	-0.0765621765	0.0435149628	0.0154612039	0.0136486482	0.0271738714	0.0908261603	-0.0605946503	-0.1301691964	-0.0496477091	0.1274661232	0.0549315992	-0.0259181436	0.0054017367	-0.0657422991	-0.1036645516	0.0214586724	-0.0255234431	0.1175154557	0.0767947229	0.0189208366	-0.1055995756	-0.0653751509	0.0721065843	0.0349179747	0.0286096425	-0.0393377948	-0.1522698615	-0.1189785012	-0.1209425461	-0.0206337469	-0.0419644185	-0.0110559809	-0.012841019	0.0326923435	0.031361718	0.0897740877	-0.0472195431	-0.0220979093	-0.096463882	0.0624306223	0.0703608855	-0.0918493575	-0.0319575609	-0.0418678	0.0097524	9.510930576000004e-05	0.0017529126768399	-0.0716514	0.0057644	3.3228307360000035e-05	0.00513392312196	0.0753063999999999	0.0149285999999998	0.0056710538809599	0.0002228630979599	-0.000977085	-0.00081628	6.663130383999999e-07	9.54695097225e-07	0.000608616	-7.719200000000002e-05	3.70413435456e-07	5.958604864000002e-09	-0.000537004	0.0	2.88373296016e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997.0139060923829	-6.545957262183151	42.84955647832834	994036.7289415908	1491.309114125911	-11.730972768796391	137.61572210224247	2224002.8738750094	979.236838246306	-2.1440919626252253	4.59713034419409	958904.785378622	987.890016378568	1007.3158734039024	1.136231	29.467928	0.2259367	0.132667	-0.0613570126	0.0915077442	0.002722287	0.0019261865	0.1054044528	-0.110647718	0.088860598	-0.2344506648	0.081861999	0.0668849639	-0.0323002856	0.0313264763	0.0675451077	0.0423634501	0.0289012649	0.0416614831	0.0780705368	-0.1016433579	-0.0629617984	-0.0191442772	0.0216908718	-0.0887241675	0.019273788	0.081315726	0.0642548057	-0.0315943303	0.03727105	0.0670354299	0.0437943613	0.0337391856	0.0378028389	0.0496264643	-0.1114177844	-0.0694236582	0.0378100963	0.0216933599	-0.0858077953	0.0357396991	-0.0432559303	-0.042270152	0.1351701993	0.0002054876	0.0813015151	-0.0118019921	0.0694294651	0.0019454296	-0.0113791805	0.0168863422	0.0717480408	-0.022047126	-0.1380494904	-0.1029513228	-0.2255280275	0.0221484774	0.002442323	-0.1076099537	0.1031521012	-0.0975208179	0.0326681233	-0.084526	0.1170931668	-0.1038698849	-0.0239085971	-0.0948877073	0.0668331283	0.0646542789	-0.0960809065	-0.021189978	-0.0217085	0.0201592999999999	0.0004063973764899	0.0004712589722499	0.0393211	0.1109725	0.01231489575625	0.0015461489052099	0.0982667	0.0229603000000001	0.00965634432889	0.00052717537609	0.000274432	0.001251517	1.5662948012889998e-06	7.531292262400003e-08	0.000687564	7.894800000000002e-05	4.72744254096e-07	6.232786704000002e-09	-0.000643431	-0.0001064269999999	4.14003451761e-07	1.1326706328999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000.371858453362	3.3579523609791977	11.275844058605768	1000743.8551854334	1502.1710148395307	10.86190071361966	117.9808871125313	2256517.7578240256	979.0672214008368	-0.169616845469136	0.0287698742669007	958572.6240215552	987.0473750557486	985.8842517464248	1.238416	32.118076	0.111701	0.0655599	-0.0805441162	0.0259351951	-0.0208611103	-0.1117006072	0.0260834307	0.0430368514	0.1183214045	-0.1091849404	0.0731276517	0.1015907107	-0.0007594702	0.0471846445	0.0741519411	0.080299391	0.0642471604	-0.0477846531	0.1648827393	0.0395593393	0.103476134	-0.0175476673	-0.1027375887	0.1181224338	-0.1037947133	0.0720657431	0.1022382723	-0.0035818662	0.0444560692	0.0684497629	0.0882471261	0.0582090723	-0.0352881356	0.1654862297	-0.0173815915	0.1391187582	-0.0173807075	-0.0996166267	0.1017893869	-0.1246718407	-0.0383726601	0.0260372063	0.1374596662	-0.0068160143	0.037297983	-0.0961541191	0.1520294495	-0.0370066364	-0.0196868692	0.0372216207	-0.0204914278	-0.091018887	-0.1279030708	0.0109405211	-0.0545232254	-0.04491172	0.0009477241	-0.0999035743	-0.046642146	-0.1691256284	-0.009336505	-0.0353270227	-0.1047771563	0.0768057798	-0.0257119206	-0.0931946314	0.0710503974	0.0586291554	-0.099573034	-0.0101876344	-0.0247128	-0.0030043	9.025818490000008e-06	0.00061072248384	0.0905046	0.0511835	0.00261975067225	0.00819108262116	0.104315	0.0060483	0.010881619225	3.658193289000008e-05	-0.000531155	-0.000805587	6.48970414569e-07	2.82125634025e-07	0.000573228	-0.000114336	3.28590339984e-07	1.3072720896000009e-08	-0.000534056	0.0001093749999999	2.85215811136e-07	1.1962890624999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1005.9376863491498	5.56582789578772	30.97844016552876	1011910.6288174804	1510.4032101010316	8.23219526150092	67.7690388234782	2281317.857083501	990.8642139861378	11.796992585300927	139.16903405764506	981811.8905583668	999.2633562703772	985.5795461248468	1.190582	30.877516	0.0401108	0.0258101	-0.0309564473	-0.1082209886	-0.0545810243	-0.0524333597	-0.0907271794	0.1109353276	0.0257325568	0.072418237	-0.1215591885	0.0630790751	-0.0293091658	-0.1344373951	-0.0570126441	0.0900095546	-0.0160973514	-0.0174003804	0.0102460905	0.1923983202	-0.0365499729	-0.0267541331	-0.0145208426	0.132094027	-0.0353245928	-0.1226845446	0.0655655629	-0.0325032761	-0.1372262169	-0.0488347263	0.0803814099	0.0092405677	-0.0061137932	0.0674961608	0.1851652492	-0.0098933874	0.0392997846	-0.0115130022	0.1047546184	-0.0647004693	0.0108644554	0.0770784607	0.0394225252	-0.0997388076	0.1158363084	0.0056468106	0.1033199765	-0.0608158745	-0.0055958143	0.0297717562	-0.0916981904	-0.0046871371	0.049901384	-0.0273793319	0.0542784948	0.0030251098	0.1070191269	-0.0773765127	-0.0221328134	0.0038594846	-0.0921269639	0.061966595	-0.0411755863	-0.0313741599	-0.0275073241	-0.0913867402	0.0750707408	0.0523151974	-0.1022988652	0.0009275765	-0.0279487	-0.0032359	1.047104881e-05	0.0007811298316899	0.0904929	-1.1700000000003374e-05	1.3689000000007895e-10	0.00818896495041	0.0800523999999999	-0.0242626000000001	0.0064083867457599	0.00058867375876	-0.000643722	-0.000112567	1.267132948900001e-08	4.14378013284e-07	0.000712673	0.000139445	5.079028049290001e-07	1.9444908025000025e-08	-0.000534056	0.0	2.85215811136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004.5484510875762	-1.3892352615736172	1.9299746119995167	1009117.5905824484	1510.521559998173	0.1183498971413428	0.0140066981533664	2281675.383219314	991.1026610840624	0.2384470979246771	0.0568570185087005	982284.48480791	999.9071474570928	1000.0588071876102	1.102021	28.580687	0.0840823499999999	0.0377074	0.0691909692	-0.0605583866	0.0948857123	0.0522278997	-0.050294635	0.0071971045	-0.1511592263	0.0038808265	-0.0583491181	-0.1491231989	0.0077349267	0.0894770062	0.1045385948	-0.0778395059	-0.0941928	-0.0738040554	-0.0615632828	-0.0103742033	0.0120171505	-0.0589092496	0.1248120235	-0.0326627451	-0.0178989985	-0.0574383341	-0.1527147702	0.0102105446	0.0957405039	0.0961682578	-0.055090412	-0.1059937433	-0.0858922558	-0.0613181467	0.0040707492	0.0348301979	0.0351326413	0.1189138731	-0.0589442096	-0.0166439374	0.0677468279	0.0431218801	-0.0235730828	0.0512874246	0.1585668357	0.0361609891	0.0507990566	0.0563914908	0.0269937213	0.0456561767	-0.0308393024	0.0049349477	-0.1576836899	-0.0420106887	0.0060228246	-0.0147417254	0.0249743011	0.0774595881	-0.0364097964	0.0933333277	-0.0825951797	-0.0127919075	-0.0451803466	0.0229394651	-0.0292942548	-0.0894662609	0.0788830156	0.0457435106	-0.1042374227	0.012032511	-0.0217334	0.0062153	3.862995409e-05	0.00047234067556	0.108566	0.0180730999999999	0.0003266369436099	0.0117865763559999	0.0595649	-0.0204874999999999	0.0035479773120099	0.0004197376562499	-0.00108945	-0.000445728	1.9867344998400006e-07	1.1869013025e-06	0.0008282759999999	0.0001156029999998	6.860411321758344e-07	1.3364053608976872e-08	-0.000309258	0.0002247979999999	9.564051056400001e-08	5.053414080399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
998.8356081387932	-5.712842948782964	32.63657455745923	997672.5720859928	1495.2429759902443	-15.278584007928655	233.43512928733333	2235751.557248162	982.7148620312968	-8.387799052765672	70.35517294957671	965728.5000571908	990.7532487523836	1006.0363462554084	1.107406	28.72035	0.0380226999999999	0.0197472	0.0890438516	0.0301619966	0.0309857964	0.0811212787	0.0592145561	0.0207832953	0.0540035353	-0.1221003715	0.0520080361	-0.0540901299	0.1147815053	-0.0722071472	0.0431741299	-0.0865794792	-0.0313642618	-0.0251559097	-0.0231315143	0.0624564937	0.0631786584	-0.0743544362	0.0677528476	0.0255170905	-0.093867138	0.0529702564	-0.0517758723	0.113788223	-0.0747065917	0.0441083652	-0.0795961575	-0.0529174848	-0.0221137379	-0.0024065077	0.065375284	0.1058762126	0.0342636684	0.0621311942	-0.0094270605	-0.0877030473	0.0893440688	-0.0406387352	0.0101981522	0.1227499579	0.0385317608	0.0060382291	0.1427653184	-0.0367671616	0.041097042	-0.0290629302	-0.0775897964	-0.0856526341	-0.0350465141	-0.0143310758	0.0134121774	0.0338154273	0.145373946	0.0434035093	-0.019255962	-0.0558839556	-0.1100726747	0.0519829014	-0.0397142695	0.0826178267	-0.0310721622	-0.0874355596	0.0824766555	0.0389464699	-0.1053737875	0.023004139	-0.0217972	-6.379999999999927e-05	4.070439999999907e-09	0.00047511792784	0.120674	0.012108	0.000146603664	0.014562214276	0.0552471	-0.0043177999999999	0.00305224205841	1.8643396839999973e-05	-0.00111726	-2.7809999999999857e-05	7.733960999999921e-10	1.2482699075999998e-06	0.00100633	0.000178054	1.0127000689e-06	3.1703226916035595e-08	-0.000534056	-0.0002247979999999	2.85215811136e-07	5.053414080399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004.1754852377784	5.339877098985198	28.514287432266578	1008368.4051525276	1508.3424725065297	13.0994965162854	171.5968089801733	2275097.0143671115	980.23958989835	-2.4752721329467704	6.126972132142854	960869.6536040854	988.4508865957184	996.4324640123932	1.477257	38.312378	0.33738225	0.201178	-0.1132676659	0.0517025121	-0.0681273445	-0.1217205145	0.0119049778	-0.0263667174	0.0791868458	0.0356207856	0.0411362372	0.0731140764	-0.0952032878	0.0293318867	0.0284729597	0.0260864697	-0.0375351382	-0.0084609924	0.2019196403	-0.074220535	0.1057541959	-0.0496556049	-0.1871007116	0.0118516473	-0.0022410538	0.0403073148	0.0738893789	-0.096373463	0.0325602687	0.0249599732	0.0351032942	-0.0360249591	-0.0109333894	0.1661459929	-0.1358964857	0.0875392369	-0.0265117867	-0.1948665174	-0.0059674455	-0.0084339524	-0.0978846479	-0.0286155304	0.0305455957	-0.0787623043	0.0566083656	-0.0125708575	0.177787827	0.0637756098	0.0721650597	-0.04520324	-0.0074784612	-0.0485676716	-0.1450896553	0.0443957787	0.0658820595	0.0052465338	-0.0235965659	-0.1017733359	-0.0703656855	-0.0208637285	0.0950899355	0.0233087611	0.0079087165	0.028983104	-0.0328404987	-0.085297138	0.0858417003	0.0319575609	-0.1056992146	0.0337209075	-0.0217231	7.410000000000055e-05	5.490810000000082e-09	0.0004718930736099	-0.0557087	-0.1763827	0.03111085685929	0.00310345925569	0.124025	0.0687779	0.0153822006249999	0.00473039952841	0.000161418	0.0012786779999999	1.6350174276839997e-06	2.6055770724e-08	0.000442057	-0.0005642729999999	1.95414391249e-07	3.184040185289999e-07	-0.000534056	0.0	2.85215811136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007.6779240241724	3.502438786394009	12.26707745243714	1015414.7985656656	1508.4286526673593	0.0861801608295991	0.0074270201206155	2275357.000187865	991.9401936393956	11.700603741045596	136.90412790497024	983945.3477573616	1000.030480620617	989.2196899731954	1.146369	29.730864	0.1374008	0.0694656	-0.0634287439	-0.0820013956	0.0162509586	-0.0767953305	-0.086183328	-0.0097772027	-0.0499909728	0.1130234766	-0.1422908355	0.0804806785	-0.0682541388	-0.0223856875	-0.1446614643	-0.0138719187	-0.0065577319	-0.0390621211	0.0326652596	0.0955420993	-0.0930839396	-0.0521908003	0.0001655581	-0.0614471729	-0.0328486149	-0.142266031	0.0819019196	-0.064417856	-0.0250503318	-0.1403029438	-0.0284387763	0.0120223572	-0.0331369066	0.0646716627	0.0938833772	-0.0620095501	0.0844420226	-0.0037537854	-0.0631360636	-0.0163109349	-0.0783135207	0.0404785549	-0.1077783924	-0.0959254588	0.169674613	0.0412778533	0.072983964	0.0739878488	0.0725911892	-0.1230574275	-0.0165283037	0.0277442848	0.072495297	-0.0041937913	-0.0033797192	-0.1392480129	-0.0738522983	-0.059945027	-0.0793771154	0.0413619699	0.0465111444	-0.0790861802	0.0271143673	-0.0603947628	-0.0345987195	-0.0830536308	0.0889688234	0.0248112142	-0.1052111993	0.044064087	-0.0713966	-0.0496735	0.00246745660225	0.00509747449156	-0.0948136	-0.0391049	0.0015291932040099	0.00898961874496	0.144069	0.020044	0.020755876761	0.000401761936	0.000259201	9.778299999999995e-05	9.561515088999994e-09	6.7185158401e-08	0.000712673	0.000270616	5.079028049290001e-07	7.323301945600002e-08	-0.000330887	0.000203169	1.09486206769e-07	4.127764256100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1002.4226756199166	-5.255248404255781	27.61763579043293	1004851.2205969924	1506.0967302002364	-2.331922467122922	5.437862392672656	2268327.360719844	987.2823932391768	-4.657800400218775	21.695104568278182	974726.5240000766	996.2081995205616	990.272192811966	1.222789	31.712795	0.3588114	0.2328	0.0346147512	-0.0529716834	0.1041368973	0.0628601358	-0.060646343	-0.0211593528	-0.0911748153	-0.1114225537	-0.0067048934	-0.1266844768	0.0427471226	0.1544862354	-0.0130425693	0.0192672548	-0.0124093333	0.0271203213	0.1284258	0.1099977315	-0.1181528397	0.0406231199	0.093924264	0.0234174096	-0.0228009223	-0.0060943731	-0.1300354896	0.0478637316	0.1499899094	-0.023969011	0.0287623724	-0.0103616688	0.0308356596	0.1531867449	0.0712202318	-0.0910547735	0.0315451967	0.1025601049	0.0391418037	-0.0259651396	0.0496595876	0.0767069933	-0.0109935428	0.1374308446	0.1147952566	0.028935262	0.1192106248	0.0779522127	0.0312457763	-0.0004267597	-0.0555543013	0.0294905532	-0.0822342517	-0.0372909254	0.039245962	0.070088553	0.0611606677	-0.0073029301	-2.86894e-05	0.07245004	-0.0791297827	-0.0459125206	-0.0062723367	0.0954938999	-0.0363462832	-0.0807078019	0.0918493575	0.0175426359	-0.1039134975	0.053919087	-0.0195872	0.0518094	0.00268421392836	0.0003836584038399	0.121215	0.2160286	0.04666835601796	0.014693076225	0.1242	-0.0198689999999999	0.01542564	0.0003947771609999	-0.0011105	-0.0013697009999999	1.8760808294009995e-06	1.2332102499999998e-06	0.000712673	0.0	5.079028049290001e-07	0.0	-0.0002785	5.238699999999999e-05	7.756225e-08	2.744397768999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
999.8432092251508	-2.579466394765859	6.653646881726379	999686.4430336484	1491.5334627906748	-14.563267409561604	212.08875764239917	2224672.0706243413	982.6362039974324	-4.646189241744423	21.58707447010162	965573.9094064836	990.6736399733176	1007.513706778597	0.981667	25.459335	0.22012915	0.108137	0.0726619774	-0.0022056281	-0.0436279407	0.0742570746	0.0021034722	0.0501772359	0.1241500605	-0.1073546812	0.0257207125	-0.0170684232	0.1628693142	-0.0308137146	-0.0366724412	0.0651104209	-0.0519786935	0.0790399766	0.098140322	-0.0545830771	-0.0559085019	-0.0873309601	-0.0848377727	0.01588831	-0.0215420708	0.0256361962	-0.0137375538	0.1590292916	-0.0486275018	-0.0410121506	0.075702386	-0.0511513556	0.0775821617	0.082211658	-0.0818028345	-0.0067088822	0.1009737991	-0.0838238042	0.0002969331	-0.0361843977	0.1119487626	0.0155273137	0.0196466487	0.0386489371	0.0232192315	-0.0287709341	0.2154960135	0.1054576357	0.1577586399	-0.0883821663	0.0009589646	0.0830766355	-0.0278447865	0.0283543184	-0.0084990348	-0.0621878421	-0.0192687343	0.121047184	0.0594900067	-0.0446543325	0.0127162213	0.0148608467	0.0103405449	0.0917370574	-0.0380826514	-0.0782625414	0.0944753188	0.0101876344	-0.101816096	0.0631767253	-0.0558207	-0.0362335	0.00131286652225	0.00311595054849	0.169333	0.048118	0.002315341924	0.028673664889	0.047194	-0.077006	0.002227273636	0.005929924036	-0.000233696	0.0008768039999999	7.687852544159998e-07	5.4613820416e-08	0.000511475	-0.000201198	2.61606675625e-07	4.0480635204000034e-08	-0.000375931	-9.743099999999998e-05	1.4132411676099997e-07	9.492799760999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000.1503798222276	0.3071705970768335	0.0943537757085383	1000300.782258546	1494.943922547206	3.410459756531281	11.631235750919409	2234857.331560827	976.7718686722338	-5.864335325198567	34.39042880637179	954083.2834294476	984.7709537055548	1014.146492795591	1.007521	26.129868	0.16882955	0.124515	0.0679068682	0.0441470763	-0.1028000075	0.0489341017	0.0653066735	-0.0038748081	0.0771566481	0.0454973325	0.1116857489	0.0461507212	0.0259146196	-0.0978645611	-0.0854193428	0.0434859284	-0.0365444652	-0.0252188124	0.0478033029	-0.0540067098	-0.0557455906	-0.0157864836	-0.1062395418	-0.0471817594	0.0153222543	0.1111286093	0.0488061893	0.0210399163	-0.107319643	-0.0799881542	0.0404386403	-0.018359577	-0.0289302023	0.0276625315	-0.0629835332	-0.0616224581	0.02982628	-0.1080013595	-0.034794564	0.0228246174	0.0500386035	-0.0739236915	-0.040483498	-0.0311603576	0.0408479038	0.13707281	0.1863934048	0.0628827133	0.1111653106	-0.1500502089	-0.0070068616	-0.035539213	-0.0284026804	0.0279498091	0.1083141125	0.0022387718	-0.0999091268	0.0230470037	0.0966740931	-0.0074019606	-0.0354170088	0.0768558648	-0.0742940659	-0.1726191637	-0.0398072893	-0.0757208618	0.0968394291	0.0027824439	-0.098935136	0.0717344379	-0.0637224	-0.0079016999999999	6.243686288999997e-05	0.00406054426176	0.0473953	-0.1219377	0.01486880268129	0.00224631446209	0.0575325	0.0103385	0.00330998855625	0.00010688458225	-0.000545557	-0.000311861	9.725728332100001e-08	2.97632440249e-07	0.000712674	0.000201199	5.079042302759999e-07	4.0481037601e-08	-0.000315958	5.997299999999995e-05	9.982945776400003e-08	3.5967607289999933e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1002.8652471310078	2.7148673087801853	7.370504504283367	1005738.7039031374	1500.9302675439208	5.986344996714706	35.8363264196912	2252791.6680294657	980.064915568684	3.293046896450164	10.844157862220058	960527.2387286515	988.099910994402	1013.4291171886302	0.934379	24.232935	0.1642541	0.124905	0.0419117274	0.0401030669	0.0395727816	0.0060980547	0.06524429	-0.0319472149	-0.0689582868	0.1076775268	0.0691518676	0.0314268652	-0.0198353498	-0.0431785419	-0.0948473819	-0.0557064224	0.064212734	-0.0798644021	-0.0450056043	0.0005012424	-0.1473472665	-0.1044675169	0.0189653994	0.0524093921	-0.0147196044	0.0691526784	0.0326197814	-0.0209752199	-0.0436167809	-0.0854030106	-0.0649203302	0.0688337316	-0.0773775395	-0.0377715395	0.0163098912	-0.0497552571	0.1730685699	0.0224911513	0.0388250882	-0.023905562	-0.0087284755	-0.09725654	-0.0952366359	-0.0358035413	0.1936820398	0.0989359207	0.10641669	0.0830058151	0.0813120986	-0.1546530936	0.0208358781	0.0232758139	-0.0476771748	-0.0255482715	0.0103247515	-0.1806072915	-0.1044804573	0.0490527591	-0.0863019294	-0.0145910043	0.0326757941	0.102414312	0.0040834193	-0.132854664	-0.0415196656	-0.0730858944	0.098935136	-0.0046364542	-0.0952927888	0.0794974152	-0.0598974	0.0038249999999999	1.4630624999999965e-05	0.00358769852676	-0.0756082	-0.1230035	0.01512986101225	0.00571659990724	0.0471194	-0.0104131	0.0022202378563599	0.00010843265161	-0.000218256	0.000327301	1.07125944601e-07	4.763568153600001e-08	0.000499725	-0.0002129489999999	2.49725075625e-07	4.5347276600999976e-08	-0.000315958	0.0	9.982945776400003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
999.6664874942416	-3.1987596367662263	10.2320632138048	999333.0862190746	1493.5333649526506	-7.396902591270191	54.714167944739664	2230641.912226788	980.513800380329	0.4488848116450299	0.201497574125594	961407.3127362756	988.7780692994126	981.029149889063	1.12544	29.188068	0.27401145	0.153286	0.0248926978	0.0320722763	0.1175306936	0.0480865341	0.037066644	-0.0604265248	-0.0319033163	-0.1371736023	0.0647373311	0.0163401973	0.0245644547	-0.0869189269	0.2145590041	-0.1559991654	-0.1158750283	0.002276863	-0.0574380182	-0.0144493186	-0.040305105	-0.0743506328	-0.0437057369	-0.2387619907	-0.0619868905	0.0656205847	0.0133291229	0.0269871392	-0.0634422464	0.2221606113	-0.1477750508	-0.1293251842	-0.0098724172	-0.0503020862	0.0127439036	-0.0655164014	0.0437395605	-0.05662462	-0.2483353318	-0.0200743129	-0.0017060381	-0.0301061958	-0.0095120897	0.1393437646	0.0087004614	0.0322953296	-0.0097475999	0.0543275753	0.0288878663	-0.2060302847	-0.0164325534	0.1446689851	0.1856306222	0.1360633338	0.0003953814	0.2115786799	-0.2278893931	-0.16382936	-0.2087765873	0.0877241517	-0.3103014191	-0.0672671099	0.2946395131	0.1131391961	-0.043219253	-0.0703608855	0.1007566308	-0.012032511	-0.0909170854	0.0863796522	-0.0745891999999999	-0.0146917999999998	0.0002158489872399	0.0055635487566399	0.0405614	0.1161696	0.0134953759641599	0.0016452271699599	0.13705	0.0899306	0.0187827025	0.00808751281636	-0.0007286569999999	-0.0005104009999999	2.605091808008979e-07	5.309410236488543e-07	0.000499858	1.3300000000003413e-07	2.4985802016400004e-07	1.7689000000009083e-14	-0.000869813	-0.000553855	7.56574654969e-07	3.06755361025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
